bhk,type,area,region,status,age, Final_price , Price_per_sqft 
2,2,980,27,2,1,"88,00,000.00","8,979.59"
2,2,880,101,2,1,"1,30,00,000.00","14,772.73"
3,2,1550,69,1,1,"3,10,00,000.00","20,000.00"
2,2,960,69,1,1,"1,85,00,000.00","19,270.83"
3,2,1380,59,2,2,"2,78,00,000.00","20,144.93"
2,2,1050,30,1,2,"1,60,00,000.00","15,238.10"
2,2,1050,30,1,2,"1,75,00,000.00","16,666.67"
3,2,2727,118,1,2,"7,26,00,000.00","26,622.66"
2,2,896,19,1,2,"1,06,00,000.00","11,830.36"
1,2,665,53,2,1,"34,70,000.00","5,218.05"
1,2,401,41,2,1,"95,00,000.00","23,690.77"
2,2,572,41,2,1,"1,40,00,000.00","24,475.52"
2,2,572,41,2,1,"1,40,00,000.00","24,475.52"
1,2,434,41,2,1,"1,05,00,000.00","24,193.55"
1,2,434,41,2,1,"1,05,00,000.00","24,193.55"
1,2,434,41,2,1,"1,05,00,000.00","24,193.55"
1,2,401,41,2,1,"95,00,000.00","23,690.77"
1,2,401,41,2,1,"95,00,000.00","23,690.77"
1,2,401,41,2,1,"95,00,000.00","23,690.77"
2,2,608,41,2,1,"1,05,00,000.00","17,269.74"
2,2,608,41,2,1,"1,05,00,000.00","17,269.74"
2,2,1150,17,1,2,"2,00,00,000.00","17,391.30"
2,2,970,17,1,2,"1,90,00,000.00","19,587.63"
2,2,970,17,1,2,"1,90,00,000.00","19,587.63"
3,2,1545,17,1,2,"3,25,00,000.00","21,035.60"
3,2,2400,17,1,2,"4,50,00,000.00","18,750.00"
2,2,1120,17,1,2,"1,90,00,000.00","16,964.29"
3,2,1200,17,1,2,"2,15,00,000.00","17,916.67"
2,2,800,44,1,1,"1,50,00,000.00","18,750.00"
1,2,670,71,1,2,"57,00,000.00","8,507.46"
3,2,2000,17,1,2,"8,25,00,000.00","41,250.00"
4,2,2200,17,1,2,"4,25,00,000.00","19,318.18"
1,2,687,43,1,1,"1,50,00,000.00","21,834.06"
2,2,945,52,1,2,"1,22,00,000.00","12,910.05"
5,2,4240,95,1,1,"7,23,00,000.00","17,051.89"
2,2,1080,43,2,1,"2,30,00,000.00","21,296.30"
2,2,1245,22,1,2,"1,65,00,000.00","13,253.01"
5,2,3500,19,1,2,"7,25,00,000.00","20,714.29"
2,2,750,1,1,2,"2,20,00,000.00","29,333.33"
3,2,1800,1,1,2,"4,00,00,000.00","22,222.22"
1,2,575,19,1,2,"60,00,000.00","10,434.78"
1,2,710,53,1,2,"42,00,000.00","5,915.49"
2,2,851,28,1,2,"77,00,000.00","9,048.18"
3,2,1280,19,1,2,"1,44,00,000.00","11,250.00"
3,2,1450,28,1,2,"1,30,00,000.00","8,965.52"
3,2,1450,28,1,2,"1,15,00,000.00","7,931.03"
2,2,921,19,1,2,"65,50,000.00","7,111.83"
1,2,385,41,2,1,"75,00,000.00","19,480.52"
2,2,660,41,2,1,"1,70,00,000.00","25,757.58"
2,2,905,19,1,2,"64,99,000.00","7,181.22"
1,1,334,19,1,2,"27,90,000.00","8,353.29"
2,2,902,19,1,2,"64,99,000.00","7,205.10"
2,2,828,17,1,2,"2,00,00,000.00","24,154.59"
2,2,850,41,2,1,"1,08,00,000.00","12,705.88"
2,2,850,41,2,1,"1,07,00,000.00","12,588.24"
1,2,690,41,2,1,"85,85,000.00","12,442.03"
1,2,690,41,2,1,"85,00,000.00","12,318.84"
2,2,1050,44,2,1,"1,30,00,000.00","12,380.95"
1,2,750,41,2,1,"95,00,000.00","12,666.67"
2,2,1050,19,1,2,"1,21,00,000.00","11,523.81"
2,2,1115,44,2,1,"1,61,00,000.00","14,439.46"
1,2,625,19,1,2,"44,50,000.00","7,120.00"
4,2,2990,62,1,2,"16,98,00,000.00","56,789.30"
2,2,950,22,1,2,"1,10,00,000.00","11,578.95"
1,2,625,28,1,2,"53,00,000.00","8,480.00"
3,2,1315,17,1,2,"2,75,00,000.00","20,912.55"
2,2,1050,17,1,2,"3,60,00,000.00","34,285.71"
1,2,650,43,1,2,"1,30,00,000.00","20,000.00"
3,2,1038,43,1,2,"2,28,00,000.00","21,965.32"
2,2,1100,14,2,1,"2,00,00,000.00","18,181.82"
1,1,370,28,1,2,"34,00,000.00","9,189.19"
1,2,590,19,1,2,"45,00,000.00","7,627.12"
1,2,612,19,1,2,"74,00,000.00","12,091.50"
3,2,1490,163,1,2,"5,05,00,000.00","33,892.62"
4,2,2110,40,1,2,"5,50,00,000.00","26,066.35"
3,2,1550,163,2,1,"7,60,00,000.00","49,032.26"
2,2,1070,43,1,2,"1,40,00,000.00","13,084.11"
3,2,1250,51,1,2,"5,50,00,000.00","44,000.00"
2,2,1150,28,1,2,"80,00,000.00","6,956.52"
3,2,864,1,2,1,"2,54,00,000.00","29,398.15"
3,2,1264,52,2,1,"2,49,00,000.00","19,699.37"
4,2,1731,91,2,1,"7,36,00,000.00","42,518.78"
3,2,1303,91,2,1,"5,99,00,000.00","45,970.84"
2,2,650,17,2,1,"1,97,00,000.00","30,307.69"
2,2,744,41,2,1,"2,32,00,000.00","31,182.80"
3,2,968,32,2,1,"2,60,00,000.00","26,859.50"
2,2,921,32,2,1,"2,47,00,000.00","26,818.68"
2,2,761,52,2,1,"1,83,00,000.00","24,047.31"
5,2,2142,106,2,1,"13,45,00,000.00","62,791.78"
4,2,1095,1,2,1,"3,74,00,000.00","34,155.25"
4,2,1460,24,2,1,"4,00,00,000.00","27,397.26"
2,2,667,43,2,1,"1,96,00,000.00","29,385.31"
3,2,1335,76,2,1,"7,50,00,000.00","56,179.78"
3,2,904,43,2,1,"2,41,00,000.00","26,659.29"
2,2,759,32,2,1,"2,35,00,000.00","30,961.79"
4,2,2500,76,2,1,"12,00,00,000.00","48,000.00"
1,2,690,41,1,1,"82,50,000.00","11,956.52"
2,2,525,3,1,2,"1,32,00,000.00","25,142.86"
2,2,692,3,1,2,"1,65,00,000.00","23,843.93"
3,2,1200,24,1,2,"3,00,00,000.00","25,000.00"
2,2,698,3,1,2,"1,75,00,000.00","25,071.63"
2,2,810,24,1,2,"1,65,00,000.00","20,370.37"
3,2,1350,41,1,2,"2,50,00,000.00","18,518.52"
2,2,570,2,2,1,"39,00,000.00","6,842.11"
1,2,407,2,2,1,"28,99,000.00","7,122.85"
2,2,576,37,2,1,"60,00,000.00","10,416.67"
1,2,625,5,1,2,"47,50,000.00","7,600.00"
2,2,980,30,1,2,"1,87,00,000.00","19,081.63"
2,2,663,5,1,1,"78,00,000.00","11,764.71"
2,2,1260,17,1,2,"3,35,00,000.00","26,587.30"
3,2,1450,48,1,2,"2,90,00,000.00","20,000.00"
2,2,489,24,2,1,"1,17,00,000.00","23,926.38"
2,2,489,24,2,1,"1,17,00,000.00","23,926.38"
2,2,489,24,2,1,"1,17,00,000.00","23,926.38"
2,2,950,40,1,2,"1,32,00,000.00","13,894.74"
2,2,930,95,1,1,"1,56,00,000.00","16,774.19"
2,2,968,30,1,2,"1,85,00,000.00","19,111.57"
2,2,900,24,1,2,"2,30,00,000.00","25,555.56"
2,2,756,24,1,2,"1,40,00,000.00","18,518.52"
2,2,750,95,2,1,"1,19,00,000.00","15,866.67"
1,1,400,5,2,1,"37,20,000.00","9,300.00"
2,2,1450,19,1,2,"1,60,00,000.00","11,034.48"
2,2,1060,5,1,1,"1,04,00,000.00","9,811.32"
3,2,1400,5,1,1,"1,31,00,000.00","9,357.14"
3,2,1200,5,1,1,"1,15,00,000.00","9,583.33"
2,2,974,5,2,1,"92,00,000.00","9,445.59"
1,2,632,19,1,2,"44,99,000.00","7,118.67"
1,2,510,19,1,2,"45,00,000.00","8,823.53"
2,2,967,19,1,2,"1,10,00,000.00","11,375.39"
4,2,1710,43,2,1,"5,08,00,000.00","29,707.60"
2,2,659,1,2,1,"2,31,00,000.00","35,053.11"
2,2,640,14,2,1,"1,89,00,000.00","29,531.25"
4,2,1307,24,2,1,"3,46,00,000.00","26,472.84"
4,2,1340,14,2,1,"3,96,00,000.00","29,552.24"
2,2,780,19,1,2,"75,00,000.00","9,615.38"
2,2,1250,19,1,2,"1,40,00,000.00","11,200.00"
1,2,560,19,1,2,"47,00,000.00","8,392.86"
1,2,600,19,1,2,"54,00,000.00","9,000.00"
1,2,610,19,1,2,"65,00,000.00","10,655.74"
1,2,637,19,2,1,"67,00,000.00","10,518.05"
2,2,850,30,2,1,"1,27,00,000.00","14,941.18"
1,2,700,5,1,2,"64,00,000.00","9,142.86"
2,2,996,43,1,2,"1,80,00,000.00","18,072.29"
2,2,1100,17,1,2,"2,07,00,000.00","18,818.18"
2,2,750,3,1,2,"1,65,00,000.00","22,000.00"
3,2,1250,24,1,2,"3,60,00,000.00","28,800.00"
2,2,650,3,1,1,"1,65,00,000.00","25,384.62"
3,2,1300,19,1,2,"1,40,00,000.00","10,769.23"
2,2,1000,14,1,2,"1,51,00,000.00","15,100.00"
3,2,956,19,1,2,"1,75,00,000.00","18,305.44"
1,2,556,5,1,1,"63,00,000.00","11,330.94"
2,2,845,5,1,1,"90,00,000.00","10,650.89"
2,2,1050,19,1,2,"1,15,00,000.00","10,952.38"
2,2,925,43,1,2,"2,30,00,000.00","24,864.86"
2,2,850,19,1,2,"69,00,000.00","8,117.65"
2,2,690,26,1,1,"70,00,000.00","10,144.93"
2,2,1020,26,1,1,"64,00,000.00","6,274.51"
2,2,1150,26,1,1,"70,00,000.00","6,086.96"
4,2,2580,95,1,1,"4,40,00,000.00","17,054.26"
3,2,2120,95,1,1,"3,61,00,000.00","17,028.30"
2,2,1290,95,1,1,"2,20,00,000.00","17,054.26"
1,2,457,53,2,1,"41,00,000.00","8,971.55"
1,2,375,53,2,1,"33,00,000.00","8,800.00"
2,2,568,53,2,1,"53,00,000.00","9,330.99"
1,2,595,39,1,1,"28,50,000.00","4,789.92"
3,2,1673,42,1,2,"1,95,00,000.00","11,655.71"
2,2,882,5,2,1,"1,00,00,000.00","11,337.87"
3,2,1268,19,1,1,"2,56,00,000.00","20,189.27"
3,2,1290,95,1,1,"3,50,00,000.00","27,131.78"
1,2,600,19,1,2,"77,00,000.00","12,833.33"
3,2,1150,19,1,2,"1,00,00,000.00","8,695.65"
2,2,792,19,1,2,"80,50,000.00","10,164.14"
2,2,890,19,2,1,"1,71,00,000.00","19,213.48"
2,2,960,41,1,3,"1,65,00,000.00","17,187.50"
2,2,860,41,1,3,"1,45,00,000.00","16,860.47"
2,2,1150,95,1,3,"1,35,00,000.00","11,739.13"
2,2,1150,41,1,3,"2,05,00,000.00","17,826.09"
5,2,3800,95,1,3,"4,50,00,000.00","11,842.11"
2,2,555,19,2,1,"1,28,00,000.00","23,063.06"
1,2,384,19,2,1,"90,00,000.00","23,437.50"
2,2,502,19,2,1,"1,20,00,000.00","23,904.38"
2,2,614,19,2,1,"1,43,00,000.00","23,289.90"
2,2,635,19,2,1,"1,51,00,000.00","23,779.53"
1,2,410,19,2,1,"58,71,000.00","14,319.51"
1,2,425,19,2,1,"60,86,000.00","14,320.00"
1,2,405,19,2,1,"58,00,000.00","14,320.99"
4,2,1477,86,2,1,"6,57,00,000.00","44,482.06"
3,2,917,86,2,1,"4,19,00,000.00","45,692.48"
3,2,1073,86,2,1,"4,91,00,000.00","45,759.55"
2,2,900,19,2,2,"1,35,00,000.00","15,000.00"
1,2,634,19,2,1,"44,44,000.00","7,009.46"
2,2,752,19,2,1,"1,35,00,000.00","17,952.13"
2,2,660,19,2,1,"1,05,00,000.00","15,909.09"
3,2,923,19,2,1,"1,59,00,000.00","17,226.44"
2,2,580,19,2,1,"99,99,000.00","17,239.66"
2,2,661,19,2,1,"1,05,00,000.00","15,885.02"
4,2,1450,86,2,1,"6,44,00,000.00","44,413.79"
2,2,975,25,1,2,"49,99,000.00","5,127.18"
1,2,610,25,1,2,"31,50,000.00","5,163.93"
1,2,595,25,1,2,"30,00,000.00","5,042.02"
1,2,625,19,1,2,"41,90,000.00","6,704.00"
1,2,624,48,2,1,"77,00,000.00","12,339.74"
4,2,2200,17,1,2,"10,50,00,000.00","47,727.27"
2,2,1020,41,2,1,"1,27,00,000.00","12,450.98"
3,2,1697,41,2,1,"2,12,00,000.00","12,492.63"
2,2,1330,41,2,1,"1,66,00,000.00","12,481.20"
2,2,705,48,2,1,"1,68,00,000.00","23,829.79"
3,2,1049,48,2,1,"2,50,00,000.00","23,832.22"
2,2,644,48,2,1,"1,55,00,000.00","24,068.32"
3,2,998,48,2,1,"2,37,00,000.00","23,747.49"
1,2,528,41,1,2,"92,00,000.00","17,424.24"
1,2,650,3,1,2,"94,30,000.00","14,507.69"
3,2,1113,43,1,2,"3,70,00,000.00","33,243.49"
1,2,625,4,1,2,"53,00,000.00","8,480.00"
2,2,620,3,1,2,"1,75,00,000.00","28,225.81"
4,2,3000,1,1,1,"9,00,00,000.00","30,000.00"
2,2,975,52,1,3,"1,55,00,000.00","15,897.44"
2,2,885,32,1,2,"2,25,00,000.00","25,423.73"
2,2,950,48,1,2,"1,90,00,000.00","20,000.00"
1,2,650,95,2,3,"74,00,000.00","11,384.62"
1,2,620,52,1,3,"85,00,000.00","13,709.68"
1,2,750,19,1,2,"66,50,000.00","8,866.67"
2,2,770,19,1,2,"80,00,000.00","10,389.61"
1,2,650,15,1,2,"45,00,000.00","6,923.08"
2,2,1350,13,2,3,"3,04,00,000.00","22,518.52"
2,2,1350,13,2,3,"3,04,00,000.00","22,518.52"
2,2,1350,13,2,3,"3,06,00,000.00","22,666.67"
1,2,700,86,1,2,"1,35,00,000.00","19,285.71"
2,2,1010,1,1,3,"2,60,00,000.00","25,742.57"
2,2,965,95,2,3,"1,12,00,000.00","11,606.22"
1,2,560,95,2,3,"65,00,000.00","11,607.14"
1,2,675,24,2,3,"82,00,000.00","12,148.15"
4,2,2225,95,1,3,"2,76,00,000.00","12,404.49"
3,2,1250,41,1,3,"1,85,00,000.00","14,800.00"
2,2,985,95,2,3,"1,12,00,000.00","11,370.56"
2,2,1400,41,1,3,"2,15,00,000.00","15,357.14"
3,2,1800,95,1,3,"2,21,00,000.00","12,277.78"
1,2,700,95,2,3,"82,00,000.00","11,714.29"
1,2,510,95,2,3,"64,00,000.00","12,549.02"
1,2,585,41,1,3,"77,00,000.00","13,162.39"
2,2,950,41,1,3,"1,55,00,000.00","16,315.79"
2,2,1004,41,1,3,"1,62,00,000.00","16,135.46"
1,2,600,41,1,3,"87,00,000.00","14,500.00"
3,2,1700,41,1,3,"2,21,00,000.00","13,000.00"
3,2,1790,41,1,3,"2,37,00,000.00","13,240.22"
3,2,990,19,1,2,"1,20,00,000.00","12,121.21"
3,2,990,19,1,2,"1,15,00,000.00","11,616.16"
1,2,520,19,1,2,"42,00,000.00","8,076.92"
3,2,1296,4,1,1,"1,00,00,000.00","7,716.05"
1,2,650,47,1,2,"94,00,000.00","14,461.54"
2,2,637,87,2,1,"1,53,00,000.00","24,018.84"
2,2,606,87,2,1,"1,46,00,000.00","24,092.41"
2,2,637,87,2,1,"1,53,00,000.00","24,018.84"
1,2,404,87,2,1,"97,00,000.00","24,009.90"
2,2,606,87,2,1,"1,46,00,000.00","24,092.41"
3,2,866,87,2,1,"2,06,00,000.00","23,787.53"
1,2,404,87,2,1,"97,00,000.00","24,009.90"
2,2,687,87,2,1,"1,65,00,000.00","24,017.47"
3,2,866,87,2,1,"2,06,00,000.00","23,787.53"
2,2,687,87,2,1,"1,65,00,000.00","24,017.47"
1,2,710,5,2,1,"60,25,000.00","8,485.92"
1,2,655,28,1,2,"55,00,000.00","8,396.95"
1,2,645,19,1,2,"54,90,000.00","8,511.63"
2,2,920,28,1,2,"75,00,000.00","8,152.17"
1,2,700,28,1,2,"71,00,000.00","10,142.86"
1,2,574,44,1,2,"95,00,000.00","16,550.52"
1,2,263,5,2,1,"45,96,000.00","17,475.29"
1,2,266,5,2,1,"45,46,000.00","17,090.23"
2,2,723,52,2,1,"1,25,00,000.00","17,289.07"
1,2,495,52,2,1,"77,00,000.00","15,555.56"
1,2,423,52,2,1,"87,00,000.00","20,567.38"
1,2,473,52,2,1,"68,00,000.00","14,376.32"
1,2,799,52,2,1,"1,30,00,000.00","16,270.34"
3,2,1610,41,1,2,"2,39,00,000.00","14,844.72"
1,2,515,41,2,1,"80,00,000.00","15,533.98"
2,2,609,52,2,1,"98,00,000.00","16,091.95"
4,2,1335,87,2,1,"4,93,00,000.00","36,928.84"
3,2,1273,87,2,1,"4,70,00,000.00","36,920.66"
2,2,938,87,2,1,"3,47,00,000.00","36,993.60"
2,2,640,48,2,1,"1,20,00,000.00","18,750.00"
2,2,1075,41,1,3,"1,50,00,000.00","13,953.49"
3,2,1450,5,2,1,"1,17,00,000.00","8,068.97"
2,2,1160,5,2,1,"93,99,000.00","8,102.59"
1,2,730,5,2,1,"58,99,000.00","8,080.82"
1,2,625,52,1,3,"97,00,000.00","15,520.00"
2,2,800,41,1,2,"98,00,000.00","12,250.00"
2,2,835,15,1,2,"55,00,000.00","6,586.83"
1,2,645,15,1,2,"42,00,000.00","6,511.63"
2,2,980,15,1,2,"68,00,000.00","6,938.78"
1,1,227,5,1,1,"31,60,000.00","13,920.70"
2,2,1000,41,1,3,"1,60,00,000.00","16,000.00"
2,2,850,41,1,3,"1,05,00,000.00","12,352.94"
2,2,882,41,1,3,"1,05,00,000.00","11,904.76"
6,2,3530,95,2,3,"4,45,00,000.00","12,606.23"
3,2,1455,43,1,3,"2,40,00,000.00","16,494.85"
2,2,1150,43,1,3,"1,65,00,000.00","14,347.83"
2,2,1120,69,1,3,"1,89,00,000.00","16,875.00"
2,2,1030,69,1,3,"1,74,00,000.00","16,893.20"
2,2,800,41,1,3,"98,00,000.00","12,250.00"
3,2,1500,52,1,3,"2,10,00,000.00","14,000.00"
1,2,610,44,2,3,"74,00,000.00","12,131.15"
1,2,675,95,2,3,"70,00,000.00","10,370.37"
2,2,1250,95,2,3,"1,45,00,000.00","11,600.00"
2,2,1115,95,1,3,"1,32,00,000.00","11,838.57"
2,2,900,52,1,2,"1,40,00,000.00","15,555.56"
3,2,739,48,2,1,"1,91,00,000.00","25,845.74"
1,2,490,41,1,1,"77,00,000.00","15,714.29"
1,2,399,5,2,1,"59,50,000.00","14,912.28"
2,2,516,5,2,1,"81,99,000.00","15,889.53"
2,2,1274,24,2,1,"1,46,00,000.00","11,459.97"
4,2,1610,52,2,1,"4,67,00,000.00","29,006.21"
1,2,401,52,2,1,"71,00,000.00","17,705.74"
1,2,401,52,2,1,"70,00,000.00","17,456.36"
1,2,490,41,2,1,"57,00,000.00","11,632.65"
2,2,535,52,2,1,"1,15,00,000.00","21,495.33"
3,2,1765,52,2,1,"3,90,00,000.00","22,096.32"
2,2,931,52,2,1,"2,20,00,000.00","23,630.50"
2,2,1050,28,1,2,"78,00,000.00","7,428.57"
3,2,1243,77,2,1,"7,00,00,000.00","56,315.37"
3,2,1380,69,1,2,"1,75,00,000.00","12,681.16"
1,2,765,14,2,1,"1,20,00,000.00","15,686.27"
2,2,1050,29,1,1,"1,20,00,000.00","11,428.57"
2,2,1010,17,1,1,"3,03,00,000.00","30,000.00"
2,2,654,33,2,1,"55,00,000.00","8,409.79"
1,2,473,33,2,1,"39,00,000.00","8,245.24"
1,2,430,33,2,1,"37,00,000.00","8,604.65"
2,2,716,33,2,1,"57,00,000.00","7,960.89"
1,2,323,5,1,1,"36,00,000.00","11,145.51"
2,2,950,22,1,2,"1,40,00,000.00","14,736.84"
2,2,710,13,1,2,"1,45,00,000.00","20,422.54"
1,2,690,19,1,2,"80,00,000.00","11,594.20"
2,2,890,19,1,2,"83,00,000.00","9,325.84"
2,2,950,22,1,2,"1,72,00,000.00","18,105.26"
1,2,693,5,1,1,"68,00,000.00","9,812.41"
2,2,972,5,1,1,"89,00,000.00","9,156.38"
3,2,1389,5,1,1,"1,13,00,000.00","8,135.35"
2,2,981,5,1,1,"92,00,000.00","9,378.19"
2,2,1098,5,1,1,"97,00,000.00","8,834.24"
2,2,985,95,2,1,"1,12,00,000.00","11,370.56"
2,2,887,20,2,1,"1,26,00,000.00","14,205.19"
1,2,468,24,1,2,"85,00,000.00","18,162.39"
1,2,567,24,1,2,"1,20,00,000.00","21,164.02"
1,2,602,19,1,2,"45,99,000.00","7,639.53"
3,2,870,5,1,1,"1,22,00,000.00","14,022.99"
2,2,1050,22,1,2,"1,70,00,000.00","16,190.48"
2,2,950,22,1,2,"1,69,00,000.00","17,789.47"
2,2,950,22,1,2,"1,30,00,000.00","13,684.21"
1,2,550,22,1,2,"80,00,000.00","14,545.45"
1,2,395,5,2,1,"61,00,000.00","15,443.04"
1,2,401,5,2,1,"63,49,000.00","15,832.92"
2,2,560,5,2,1,"87,00,000.00","15,535.71"
2,2,525,5,2,1,"84,00,000.00","16,000.00"
1,2,405,5,2,1,"63,99,000.00","15,800.00"
1,2,414,5,2,1,"64,50,000.00","15,579.71"
1,2,403,2,2,1,"32,00,000.00","7,940.45"
2,2,563,2,2,1,"42,00,000.00","7,460.04"
2,2,539,42,2,1,"1,18,00,000.00","21,892.39"
1,2,444,42,2,1,"99,00,000.00","22,297.30"
2,2,558,42,2,1,"1,23,00,000.00","22,043.01"
2,2,512,42,2,1,"1,14,00,000.00","22,265.62"
1,2,439,42,2,1,"98,00,000.00","22,323.46"
1,2,785,24,1,1,"1,03,00,000.00","13,121.02"
1,2,637,24,2,1,"74,98,000.00","11,770.80"
2,2,671,17,1,1,"1,98,00,000.00","29,508.20"
1,2,642,19,1,2,"51,99,000.00","8,098.13"
2,2,905,19,1,2,"56,99,000.00","6,297.24"
1,2,680,19,1,2,"72,00,000.00","10,588.24"
2,5,1500,54,2,1,"48,00,000.00","3,200.00"
2,5,1400,54,2,1,"47,50,000.00","3,392.86"
2,5,1250,54,1,1,"38,00,000.00","3,040.00"
2,2,1125,24,1,2,"2,33,00,000.00","20,711.11"
5,2,2190,3,1,2,"6,50,00,000.00","29,680.37"
1,2,428,5,2,1,"65,98,000.00","15,415.89"
2,2,643,5,2,1,"98,46,000.00","15,312.60"
2,2,631,5,2,1,"96,63,000.00","15,313.79"
1,2,448,5,2,1,"69,06,000.00","15,415.18"
2,2,1000,35,1,1,"1,68,00,000.00","16,800.00"
1,2,578,35,1,1,"96,91,000.00","16,766.44"
1,2,524,35,1,1,"87,82,000.00","16,759.54"
1,2,505,35,1,1,"84,60,000.00","16,752.48"
1,1,149,5,2,1,"23,76,000.00","15,946.31"
1,1,149,5,2,1,"23,76,000.00","15,946.31"
2,2,573,20,2,1,"85,00,000.00","14,834.21"
2,2,571,69,2,1,"1,40,00,000.00","24,518.39"
1,2,401,69,2,1,"85,00,000.00","21,197.01"
3,2,759,69,2,1,"1,82,00,000.00","23,978.92"
2,2,682,41,1,1,"79,00,000.00","11,583.58"
3,2,1250,69,2,1,"2,31,00,000.00","18,480.00"
2,2,663,52,1,1,"1,49,00,000.00","22,473.60"
3,2,961,52,1,1,"2,16,00,000.00","22,476.59"
1,2,565,19,1,2,"75,00,000.00","13,274.34"
2,2,877,37,2,1,"70,00,000.00","7,981.76"
3,2,1450,44,1,2,"1,80,00,000.00","12,413.79"
2,2,1066,16,2,1,"78,00,000.00","7,317.07"
2,2,744,87,2,1,"1,78,00,000.00","23,924.73"
3,2,1007,87,2,1,"2,41,00,000.00","23,932.47"
2,2,799,87,2,1,"1,91,00,000.00","23,904.88"
2,2,711,87,2,1,"1,70,00,000.00","23,909.99"
2,2,772,87,2,1,"1,85,00,000.00","23,963.73"
2,2,686,87,2,1,"1,64,00,000.00","23,906.71"
3,2,985,87,2,1,"2,36,00,000.00","23,959.39"
2,2,506,2,2,1,"39,00,000.00","7,707.51"
1,2,306,2,2,1,"29,00,000.00","9,477.12"
1,2,374,44,2,1,"79,00,000.00","21,122.99"
1,2,382,44,2,1,"85,00,000.00","22,251.31"
1,2,374,44,2,1,"81,00,000.00","21,657.75"
1,2,376,44,2,1,"81,50,000.00","21,675.53"
1,2,379,44,2,1,"84,50,000.00","22,295.51"
2,2,663,87,2,1,"1,59,00,000.00","23,981.90"
1,2,390,5,2,1,"52,20,000.00","13,384.62"
1,2,475,5,2,1,"52,50,000.00","11,052.63"
2,2,581,5,2,1,"77,90,000.00","13,407.92"
2,2,521,5,2,1,"71,40,000.00","13,704.41"
1,2,351,5,2,1,"52,00,000.00","14,814.81"
2,2,573,5,2,1,"71,70,000.00","12,513.09"
1,2,400,5,1,1,"66,94,000.00","16,735.00"
1,2,398,5,1,1,"66,63,000.00","16,741.21"
3,2,783,5,1,1,"1,34,00,000.00","17,113.67"
2,2,571,5,1,1,"97,74,000.00","17,117.34"
3,2,773,5,1,1,"1,32,00,000.00","17,076.33"
2,2,580,5,1,1,"92,26,000.00","15,906.90"
3,2,698,5,1,1,"1,19,00,000.00","17,048.71"
1,2,508,5,1,1,"84,99,000.00","16,730.31"
4,2,901,5,1,1,"1,54,00,000.00","17,092.12"
3,2,856,5,2,1,"97,00,000.00","11,331.78"
2,2,602,5,2,1,"74,00,000.00","12,292.36"
3,2,853,5,2,1,"96,00,000.00","11,254.40"
2,2,602,5,2,1,"75,00,000.00","12,458.47"
3,2,1094,99,2,1,"3,03,00,000.00","27,696.53"
2,2,725,99,2,1,"1,97,00,000.00","27,172.41"
2,2,724,99,2,1,"1,97,00,000.00","27,209.94"
3,2,1062,99,2,1,"2,95,00,000.00","27,777.78"
2,2,742,99,2,1,"2,01,00,000.00","27,088.95"
3,2,1147,99,2,1,"3,17,00,000.00","27,637.31"
1,2,320,13,2,1,"69,90,000.00","21,843.75"
2,2,497,24,2,1,"1,20,00,000.00","24,144.87"
1,2,342,24,2,1,"76,00,000.00","22,222.22"
1,2,670,45,1,2,"41,50,000.00","6,194.03"
1,2,620,22,1,2,"83,00,000.00","13,387.10"
1,2,447,35,2,1,"89,52,000.00","20,026.85"
1,2,474,35,2,1,"94,80,000.00","20,000.00"
5,2,2049,24,2,1,"3,25,00,000.00","15,861.40"
5,2,2049,24,2,1,"3,25,00,000.00","15,861.40"
4,2,1747,24,2,1,"2,77,00,000.00","15,855.75"
3,2,1390,24,2,1,"2,20,00,000.00","15,827.34"
3,2,1390,24,2,1,"2,20,00,000.00","15,827.34"
2,2,998,19,1,2,"1,25,00,000.00","12,525.05"
3,5,2050,54,1,1,"1,50,00,000.00","7,317.07"
2,2,851,3,1,1,"1,52,00,000.00","17,861.34"
3,2,1250,6,2,1,"5,10,00,000.00","40,800.00"
2,2,726,6,2,1,"3,06,00,000.00","42,148.76"
2,2,758,6,2,1,"3,11,00,000.00","41,029.02"
2,2,708,6,2,1,"2,99,00,000.00","42,231.64"
3,2,1006,6,2,1,"4,49,00,000.00","44,632.21"
2,2,877,77,2,1,"4,12,00,000.00","46,978.34"
3,2,1401,77,2,1,"6,58,00,000.00","46,966.45"
3,2,1140,77,2,1,"5,35,00,000.00","46,929.82"
2,2,762,77,2,1,"3,58,00,000.00","46,981.63"
3,2,1266,77,2,1,"5,95,00,000.00","46,998.42"
2,2,787,77,2,1,"3,69,00,000.00","46,886.91"
2,2,712,77,2,1,"3,34,00,000.00","46,910.11"
2,2,673,86,2,1,"1,81,00,000.00","26,894.50"
3,2,965,86,2,1,"2,62,00,000.00","27,150.26"
2,2,858,24,1,2,"1,65,00,000.00","19,230.77"
3,2,1140,19,1,2,"1,90,00,000.00","16,666.67"
2,2,812,19,1,2,"1,10,00,000.00","13,546.80"
3,2,975,1,2,1,"2,75,00,000.00","28,205.13"
3,2,941,41,2,1,"1,54,00,000.00","16,365.57"
2,2,666,41,2,1,"1,04,00,000.00","15,615.62"
1,2,520,52,2,1,"95,00,000.00","18,269.23"
2,2,1235,41,2,1,"1,74,00,000.00","14,089.07"
4,2,2738,41,2,1,"3,65,00,000.00","13,330.90"
1,2,448,41,2,1,"80,00,000.00","17,857.14"
